colocate,label,score_normalized,score
able,1986 - 1990,4.02453083965651e-05,2.1083712162792523
academic,1986 - 1990,2.6773081876039964e-05,1.4025882133219816
acceptable,1986 - 1990,4.688207559308382e-05,2.456058176170475
accepted,1986 - 1990,9.506388100410212e-05,4.980206598042901
act,1986 - 1990,0.00018924152136672777,9.913984821360135
additional,1986 - 1990,5.1919717697825414e-05,2.719970170753678
advanced,1986 - 1990,9.208370428051439e-07,0.04824081099847588
affected,1986 - 1990,2.567002732379471e-05,1.3448013914389572
african,1986 - 1990,0.0001220284149832451,6.392824604142245
allied,1986 - 1990,2.1500020353766304e-05,1.126343066293109
american,1986 - 1990,0.00017481259640619924,9.158082300527965
angry,1986 - 1990,4.881236945776222e-07,0.02557182411153247
annual,1986 - 1990,8.439048495567875e-05,4.421048725858098
armenian,1986 - 1990,8.619670264037039e-05,4.515672857923725
available,1986 - 1990,1.0995029875994627e-05,0.5760076251436065
average,1986 - 1990,1.3436471680001653e-05,0.7039098783719266
aware,1986 - 1990,3.10311278633084e-05,1.6256587265030005
bad,1986 - 1990,6.764826800608207e-06,0.3543957464302627
basic,1986 - 1990,6.656183066636875e-05,3.4870411849497267
best,1986 - 1990,2.160786853520606e-05,1.131993016822375
big,1986 - 1990,1.1833905324219768e-05,0.6199546321252252
biggest,1986 - 1990,2.25247989753325e-05,1.1800291687197189
bilateral,1986 - 1990,8.978869071450078e-06,0.4703849929151267
black,1986 - 1990,0.00012249314083520428,6.417170662074682
british,1986 - 1990,0.00040192304282964656,21.055944367759523
broad,1986 - 1990,0.00021487198421132355,11.256713508862818
cautious,1986 - 1990,1.4122466806047926e-05,0.7398477910352388
central,1986 - 1990,3.2709468987038184e-05,1.7135836612929563
certain,1986 - 1990,1.60362265228126e-05,0.8401058350771065
civil,1986 - 1990,0.00010684902740881642,5.597606847893075
civilian,1986 - 1990,3.671442278723864e-05,1.923395180977858
clear,1986 - 1990,0.00018633583805288868,9.761761883914732
colombian,1986 - 1990,5.390876103477867e-06,0.2824172173089985
commercial,1986 - 1990,4.804018313638549e-09,0.00025167291141489634
common,1986 - 1990,8.219985480517828e-06,0.430628599353368
complete,1986 - 1990,3.36739952311968e-06,0.1764113262171938
complex,1986 - 1990,4.555893563328797e-05,2.38674151995669
concerned,1986 - 1990,1.62666861729105e-05,0.8521791552264353
congressional,1986 - 1990,3.231609562888605e-05,1.6929756178060824
conservative,1986 - 1990,5.1290263647939464e-05,2.6869943319882528
considerable,1986 - 1990,2.642867954043179e-06,0.13845456637641407
constitutional,1986 - 1990,2.254211438831235e-06,0.11809362885749075
contemptible,1986 - 1990,0.0002739574884294866,14.352084903843945
continued,1986 - 1990,1.2202201402925925e-05,0.6392489270964834
contrary,1986 - 1990,9.523953910759053e-05,4.989408974768453
controversial,1986 - 1990,1.9249840384253098e-05,1.0084606380502512
conventional,1986 - 1990,6.01232778268171e-06,0.3149738278791294
corporate,1986 - 1990,4.29705628594447e-06,0.22511418470805888
counter,1986 - 1990,0.0002580126461325723,13.516766505593198
criminal,1986 - 1990,4.9262662532586536e-05,2.5807723647571437
critical,1986 - 1990,3.10311278633084e-05,1.6256587265030005
crucial,1986 - 1990,6.106529571629435e-05,3.1990887119852283
current,1986 - 1990,5.178849559376321e-05,2.713095707166067
cynical,1986 - 1990,7.345964213453423e-05,3.8484037321439795
daily,1986 - 1990,3.807796146649892e-06,0.19948282453069455
dangerous,1986 - 1990,8.938342420931456e-06,0.46826188274775715
democratic,1986 - 1990,5.895986681208054e-05,3.088789502551275
different,1986 - 1990,0.0001233126508796412,6.460103154282642
difficult,1986 - 1990,1.39323513524932e-05,0.7298880226544138
diplomatic,1986 - 1990,5.860100626401039e-05,3.0699895161589765
direct,1986 - 1990,5.462347856996341e-05,2.861614795323243
disabled,1986 - 1990,9.020838325596712e-05,4.725836782013606
domestic,1986 - 1990,0.00019899209295067672,10.42479776550005
dramatic,1986 - 1990,3.2938272880153614e-06,0.17255702396454875
due,1986 - 1990,3.1833169223990582e-06,0.16676760693064185
easier,1986 - 1990,7.4984063281968735e-06,0.3928265107215778
eastern,1986 - 1990,0.0002638319051211232,13.821625845485402
easy,1986 - 1990,1.863534295444178e-05,0.9762683466972959
economic,1986 - 1990,0.0003272552852832956,17.14424988542129
effective,1986 - 1990,0.0001765422435954075,9.248695057476208
egyptian,1986 - 1990,6.539759597077475e-05,3.4260492577169472
elusive,1986 - 1990,7.721916902883571e-05,4.045357827082645
enable,1986 - 1990,7.721916902883571e-05,4.045357827082645
enormous,1986 - 1990,4.688207559308382e-05,2.456058176170475
entire,1986 - 1990,6.958261198905876e-08,0.0036452938768828103
essential,1986 - 1990,8.347746354397012e-06,0.43732173601415064
european,1986 - 1990,0.00018033369541451308,9.447321635375511
exclusive,1986 - 1990,7.721916902883571e-05,4.045357827082645
explosive,1986 - 1990,3.2990347786884695e-06,0.17282983398593155
extensive,1986 - 1990,4.322924112239077e-05,2.2646934839198076
external,1986 - 1990,9.859957752188033e-05,5.1654346672162665
extraordinary,1986 - 1990,3.1797556976422836e-06,0.16658104148808395
familiar,1986 - 1990,6.509593339721822e-07,0.03410245758813468
february,1986 - 1990,2.236315270094545e-06,0.11715608436971303
federal,1986 - 1990,5.23214100179764e-05,2.741014028021748
few,1986 - 1990,8.158595141231589e-05,4.274124822588405
final,1986 - 1990,3.380687788329106e-06,0.1771074718549852
foreign,1986 - 1990,9.468476560553182e-05,4.960345500542601
formal,1986 - 1990,6.73479904623936e-06,0.3528226524343876
former,1986 - 1990,0.000248042270351604,12.994438459179833
free,1986 - 1990,3.245930216114616e-05,1.7004779216181252
french,1986 - 1990,0.0001707764854396285,8.946638519211257
full,1986 - 1990,5.5870484494737256e-05,2.926942941710295
fundamental,1986 - 1990,3.9227511582758214e-05,2.0550508767975373
general,1986 - 1990,0.00013005045536447499,6.813083255634115
german,1986 - 1990,0.00028135637221476007,14.73969762758685
good,1986 - 1990,6.187641536106908e-07,0.032415816479356874
graphic,1986 - 1990,3.229482566288646e-05,1.6918613268272962
great,1986 - 1990,2.362597390254614e-06,0.12377175208065871
greater,1986 - 1990,0.0002049369962520035,10.736239359649959
green,1986 - 1990,1.1055936574243224e-05,0.579198405251454
guilty,1986 - 1990,8.109757394362583e-05,4.24853970375867
hard,1986 - 1990,6.720038362450022e-05,3.520493697320317
heavy,1986 - 1990,2.5061616689696795e-05,1.3129279751398357
high,1986 - 1990,5.3758241389796616e-05,2.816286749928665
higher,1986 - 1990,3.7938281453764925e-05,1.987510688799837
highest,1986 - 1990,9.022012167081112e-06,0.4726451734090453
hypocritical,1986 - 1990,8.212882919430938e-05,4.30256510383148
ideological,1986 - 1990,4.9521216107481535e-06,0.2594317469438743
illegal,1986 - 1990,1.4638624522162669e-05,0.7668882614670579
important,1986 - 1990,2.673248077860085e-05,1.4004612030293413
impossible,1986 - 1990,6.693346874802395e-05,3.5065105607714786
indefensible,1986 - 1990,9.020838325596712e-05,4.725836782013606
independent,1986 - 1990,7.481011351983013e-05,3.919152227076861
indian,1986 - 1990,4.29705628594447e-06,0.22511418470805888
indigenous,1986 - 1990,0.00021030535332489157,11.01747684998442
individual,1986 - 1990,4.647050934763203e-05,2.4344970437037468
industrial,1986 - 1990,1.1652421433562524e-05,0.6104470540614735
informal,1986 - 1990,1.615443397974076e-05,0.8462984873306589
initial,1986 - 1990,8.271679841126848e-08,0.004333367635169533
injured,1986 - 1990,1.2578302429240012e-05,0.6589521076630258
insidious,1986 - 1990,0.00021030535332489157,11.01747684998442
integral,1986 - 1990,0.00012616563764038426,6.60956542470445
interested,1986 - 1990,9.022012167081112e-06,0.4726451734090453
internal,1986 - 1990,2.1500020353766304e-05,1.126343066293109
international,1986 - 1990,0.01076197325372116,563.7982548159441
iranian,1986 - 1990,9.005292202386959e-05,4.71769247898648
irish,1986 - 1990,8.737104295745576e-07,0.04577194198455192
irrefutable,1986 - 1990,9.5593960100333e-05,5.007976381736245
islamic,1986 - 1990,3.304368090898747e-05,1.7310923554600355
isolated,1986 - 1990,0.00018086304780336166,9.475053348322511
israeli,1986 - 1990,8.381990370185236e-05,4.391157115132641
italian,1986 - 1990,8.964215469083887e-05,4.696173199943667
japanese,1986 - 1990,9.259299532333984e-05,4.850761838999127
justified,1986 - 1990,0.00010421368686465468,5.45954662746553
large,1986 - 1990,7.000609004680635e-05,3.667479045372091
larger,1986 - 1990,1.0613315979430993e-05,0.5560103975304309
largest,1986 - 1990,3.959429525609068e-06,0.20742659398760788
last,1986 - 1990,0.0002770526682172535,14.514235182565479
latest,1986 - 1990,1.8844375362166128e-05,0.9872191364731591
least,1986 - 1990,0.0001353804368342266,7.092310324871464
lebanese,1986 - 1990,0.0003572835152048764,18.717368794553064
legal,1986 - 1990,4.4758503829328505e-05,2.344808498610862
likely,1986 - 1990,1.355416443719892e-05,0.710075566535977
limited,1986 - 1990,4.064944878653556e-05,2.129543323029025
little,1986 - 1990,1.98684718479155e-05,1.0408695031685973
live,1986 - 1990,7.683629712445275e-05,4.02529993375583
local,1986 - 1990,0.00010491459881586992,5.496266002765793
low,1986 - 1990,8.705477123173105e-05,4.560625355287926
lower,1986 - 1990,6.359511395284567e-06,0.3331620829761679
main,1986 - 1990,5.036795362833346e-05,2.638676354681133
major,1986 - 1990,9.994931811906751e-06,0.5236144877621709
many,1986 - 1990,0.00019921373236277264,10.436409011020933
military,1986 - 1990,4.621797631822346e-05,2.4212673433590908
modern,1986 - 1990,0.0002570328534948296,13.465437128887134
modest,1986 - 1990,0.00010296813184129844,5.394294490901943
moral,1986 - 1990,1.928945923664238e-05,1.010536190489221
most,1986 - 1990,0.0001897354818408994,9.939862422681038
much,1986 - 1990,3.106707878155022e-05,1.6275421232078529
national,1986 - 1990,2.898716770936509e-05,1.5185797419582183
natural,1986 - 1990,3.1797556976422836e-06,0.16658104148808395
necessary,1986 - 1990,8.084484704266828e-05,4.235299846871306
negative,1986 - 1990,2.254211438831235e-06,0.11809362885749075
new,1986 - 1990,1.7732129054917458e-05,0.9289507769290157
next,1986 - 1990,0.0002227149532224127,11.667590969415755
nicaraguan,1986 - 1990,9.022012167081112e-06,0.4726451734090453
normal,1986 - 1990,3.053034220470821e-05,1.5994235674202537
northern,1986 - 1990,1.3394508045971084e-06,0.07017114875123331
nuclear,1986 - 1990,4.103052469584605e-05,2.149507127765983
numerous,1986 - 1990,9.022012167081112e-06,0.4726451734090453
obvious,1986 - 1990,2.3449917747687116e-06,0.12284942909658325
old,1986 - 1990,0.00012229103295829672,6.406582634619249
open,1986 - 1990,5.722373186221041e-05,2.997836864797479
operational,1986 - 1990,2.277030177936205e-05,1.192890569617219
optimistic,1986 - 1990,4.9283905323052814e-05,2.581885232064091
original,1986 - 1990,2.25247989753325e-05,1.1800291687197189
other,1986 - 1990,6.286889710374003e-06,0.3293575781470733
overall,1986 - 1990,2.59775862802019e-05,1.360913790047217
own,1986 - 1990,8.129499189963771e-05,4.258882035638221
palestinian,1986 - 1990,4.719000886169502e-06,0.24721901842464789
paramilitary,1986 - 1990,2.4020091568192747e-09,0.00012583645570744817
particular,1986 - 1990,0.00019957613145250811,10.455394374533995
personal,1986 - 1990,3.5024752204563375e-05,1.8348767184926662
political,1986 - 1990,5.6086984316730904e-05,2.9382849343848987
poor,1986 - 1990,3.05801677218465e-05,1.6020338266120944
popular,1986 - 1990,9.175317160852305e-06,0.4806765154227306
positive,1986 - 1990,8.803714617323246e-06,0.46120900137233023
possible,1986 - 1990,5.617789731614181e-05,2.943047684598037
potential,1986 - 1990,2.26394429260564e-05,1.1860351360102426
powerful,1986 - 1990,7.87145331372518e-06,0.41236969619943475
prepared,1986 - 1990,2.8386186212213938e-05,1.487095523285464
presidential,1986 - 1990,3.7807309678470746e-05,1.9806493394357254
previous,1986 - 1990,7.40007844969913e-05,3.876753098228381
private,1986 - 1990,1.600235086318975e-05,0.8383311570207845
probable,1986 - 1990,4.9283905323052814e-05,2.581885232064091
professional,1986 - 1990,4.29705628594447e-06,0.22511418470805888
psychological,1986 - 1990,7.813370817077441e-05,4.09326870365053
punitive,1986 - 1990,0.00011743473622209528,6.152170961203128
quiet,1986 - 1990,4.804018313638549e-09,0.00025167291141489634
radical,1986 - 1990,5.892492883028997e-05,3.0869591715612312
