colocate,label,score_normalized,score
abandon,1986 - 1990,7.585797579056402e-05,28.632820536075762
abate,1986 - 1990,4.757799104352401e-05,17.958455453351267
abet,1986 - 1990,4.5688731952867315e-05,17.245348941805627
abroad,1986 - 1990,6.635381957204374e-06,2.504544825892663
abu,1986 - 1990,1.5138408430079622e-06,0.5714037677158843
accept,1986 - 1990,9.858591320083555e-07,0.3721154869539498
accessory,1986 - 1990,0.0001727113006641063,65.19039856956891
accomplice,1986 - 1990,3.0451587136725835e-05,11.494042919518577
according,1986 - 1990,1.4399798565940432e-05,5.435247168109914
accused,1986 - 1990,3.802769543481917e-05,14.353667724958799
act,1986 - 1990,0.0016827070958588266,635.1428414532016
add,1986 - 1990,4.399833989050775e-06,1.6607305386691822
addition,1986 - 1990,7.818561580969034e-06,2.951139524421505
address,1986 - 1990,9.803511866031356e-06,3.7003649643691334
administration,1986 - 1990,1.7571833700650748e-07,0.06632541345811727
advocate,1986 - 1990,1.1239289667979948e-05,4.242303603048035
affecting,1986 - 1990,5.481949134074618e-05,20.691781465038666
age,1986 - 1990,2.1122422873799815e-05,7.972721880984362
agenda,1986 - 1990,2.6349005471623352e-05,9.94551116228065
agree,1986 - 1990,1.617007956405604e-05,6.103445041691645
aim,1986 - 1990,4.772372852935047e-05,18.013464504588924
air,1986 - 1990,4.423527331642835e-06,1.6696736619105828
allow,1986 - 1990,5.68802082816421e-07,0.21469605256530655
ally,1986 - 1990,3.7557357211433216e-08,0.014176137151527102
also,1986 - 1990,2.5291758000991682e-06,0.9546449932748313
although,1986 - 1990,5.995116579286542e-06,2.262874738201443
always,1986 - 1990,3.565946577841417e-06,1.3459772336459763
america,1986 - 1990,9.120422497731522e-05,34.42530833036257
among,1986 - 1990,9.09952511636462e-07,0.3434643053747175
amount,1986 - 1990,2.0045030948202377e-05,7.566057066491831
analysis,1986 - 1990,1.3852761568894004e-05,5.228766412463749
analyst,1986 - 1990,2.213689899419857e-05,8.355638936057233
another,1986 - 1990,2.016642048290239e-06,0.7611875910532957
answer,1986 - 1990,6.526852701064816e-06,2.463580132575018
anything,1986 - 1990,4.396995036227649e-06,1.6596589674092348
ap,1986 - 1990,4.4432269875822545e-06,1.6771093561438848
appear,1986 - 1990,9.315626710133895e-07,0.3516211248620169
apply,1986 - 1990,1.10125169599509e-05,4.156707564084347
approach,1986 - 1990,3.740186166322049e-05,14.117444890367562
arab,1986 - 1990,6.1686984156160096e-06,2.3283937230695098
arafat,1986 - 1990,9.651151180285992e-06,3.6428559664524887
area,1986 - 1990,4.3037154576869704e-06,1.62445031065032
argue,1986 - 1990,2.620711138861308e-05,9.891952814966173
arise,1986 - 1990,2.006415383911639e-05,7.573275059035998
armenia,1986 - 1990,2.9932883679228385e-05,11.298256743375791
around,1986 - 1990,2.9003556980982078e-05,10.947479593142628
ask,1986 - 1990,2.1708687708491807e-05,8.194009301633358
assassinate,1986 - 1990,1.8879608029593927e-08,0.0071261646895943165
association,1986 - 1990,2.1938898718431254e-05,8.280903137968032
attack,1986 - 1990,2.541874623371192e-05,9.594382022153265
attempt,1986 - 1990,6.354930880117949e-07,0.23986877254931604
authority,1986 - 1990,5.0590872476365855e-06,1.909567658882172
back,1986 - 1990,7.826010323977429e-05,29.539510748162524
backing,1986 - 1990,7.501058421435355e-05,28.31297004346039
base,1986 - 1990,7.864777972195377e-07,0.2968584039939062
basque,1986 - 1990,1.2447917454778784e-05,4.698503787058617
battle,1986 - 1990,0.00019226640413506102,72.57153103999119
become,1986 - 1990,0.00010271344797595108,38.769499078866666
becoming,1986 - 1990,1.1953831619246296e-05,4.512009606179372
began,1986 - 1990,4.062548808790926e-06,1.5334212355245613
begin,1986 - 1990,6.6267333673645994e-06,2.5012803897118703
behavior,1986 - 1990,1.9394929244013247e-05,7.320674227940533
behind,1986 - 1990,3.55703411870699e-06,1.3426131992083095
believe,1986 - 1990,1.2148572534054417e-06,0.4585515148696442
best,1986 - 1990,1.8243671688877157e-06,0.688612860998175
bomb,1986 - 1990,2.7047142964886115e-05,10.209025253525159
book,1986 - 1990,1.4667878967921866e-05,5.536434920079012
brand,1986 - 1990,3.660706898910082e-05,13.817448011143071
brigade,1986 - 1990,9.758012833277147e-06,3.683191217958959
bring,1986 - 1990,5.995759835431883e-06,2.2631175371632706
britain,1986 - 1990,9.910108938508483e-07,0.37406003491668427
broad,1986 - 1990,2.8625279450830868e-05,10.804697604554464
brought,1986 - 1990,4.132470189277789e-06,1.559813270353469
bureau,1986 - 1990,3.7209266525448268e-06,1.4044749277830024
bush,1986 - 1990,1.7523742987737696e-06,0.6614389361950557
call,1986 - 1990,2.296476599933948e-05,8.668119820748686
calling,1986 - 1990,2.2153545078270835e-05,8.36192205042856
came,1986 - 1990,5.8439034509387316e-06,2.205798889267177
campaign,1986 - 1990,3.3280194214697845e-05,12.561709146920347
carry,1986 - 1990,2.7027189071729383e-05,10.20149359669147
cause,1986 - 1990,9.898148066109145e-05,37.36085681997095
center,1986 - 1990,6.352989114713738e-07,0.23979548003160445
central,1986 - 1990,1.2880662923266224e-06,0.4861844862375606
certain,1986 - 1990,2.2752669568572876e-06,0.8588063386666538
certainly,1986 - 1990,1.9916199711686388e-05,7.517429329775162
change,1986 - 1990,3.255416683466123e-07,0.12287667934243385
cite,1986 - 1990,2.016058741176085e-06,0.7609674200331367
civilian,1986 - 1990,7.1346840167148154e-06,2.693007886161057
civilize,1986 - 1990,1.6169264759208346e-05,6.103137491157468
claim,1986 - 1990,3.7759216059187853e-08,0.014252329379188633
clear,1986 - 1990,2.677822833665428e-07,0.1010752262035517
clearly,1986 - 1990,4.132470189277789e-06,1.559813270353469
closest,1986 - 1990,2.1699370167370226e-05,8.190492367784394
colonel,1986 - 1990,3.2094065283059044e-09,0.0012114001223286486
come,1986 - 1990,8.197061494765905e-06,3.0940054523838754
coming,1986 - 1990,1.4389424966631823e-05,5.431331621930082
comment,1986 - 1990,1.479502748812868e-06,0.5584427510476635
committed,1986 - 1990,6.192254775515358e-06,2.337285141782598
common,1986 - 1990,2.9304427780657906e-06,1.106104417909267
complicity,1986 - 1990,1.355901315147973e-05,5.117890191065479
concern,1986 - 1990,2.753365516444875e-05,10.392660742786674
concerned,1986 - 1990,1.3340746011403264e-05,5.035504604242196
condemn,1986 - 1990,0.00028960339654403604,109.31167083573604
condemnation,1986 - 1990,9.728059998196738e-05,36.718854304993535
condone,1986 - 1990,6.688759809565434e-05,25.246924563999016
conference,1986 - 1990,3.4243672190473744e-05,12.925376799310886
conflict,1986 - 1990,1.6602128617555703e-06,0.6266523253082252
confront,1986 - 1990,2.218681621881881e-05,8.374480342241817
connected,1986 - 1990,4.297681595274534e-05,16.221728111811586
connection,1986 - 1990,1.5534207317195147e-05,5.863433154497259
consensus,1986 - 1990,5.6926326508613905e-05,21.487012719655844
consider,1986 - 1990,1.3661567825428499e-05,5.1565997604114635
considered,1986 - 1990,1.7023959183039432e-05,6.425744465515783
constitute,1986 - 1990,9.442314271326312e-05,35.640298486549305
continue,1986 - 1990,2.4095618372804404e-05,9.09496344167014
control,1986 - 1990,1.2107095597780897e-06,0.45698595546691934
convention,1986 - 1990,2.1077641982326557e-05,7.955819199155106
convict,1986 - 1990,6.192254775515358e-06,2.337285141782598
cooperate,1986 - 1990,7.543352874344267e-06,2.8472611724798664
cooperation,1986 - 1990,2.400098097951888e-05,9.05924227366234
cost,1986 - 1990,3.6894077550242394e-05,13.925780253571642
could,1986 - 1990,3.3406210912976955e-05,12.609274527735892
counter,1986 - 1990,0.00522064690615263,1970.5488366680286
country,1986 - 1990,2.6355561294564564e-11,9.947985677317278e-06
course,1986 - 1990,1.9257630536621114e-05,7.26885041893925
coverage,1986 - 1990,1.2195908296535736e-05,4.603382174252303
create,1986 - 1990,8.396835681839675e-07,0.3169410818617431
credibility,1986 - 1990,1.2461016517250542e-05,4.703448067485769
crime,1986 - 1990,3.1530625223302945e-05,11.901329082411367
criminal,1986 - 1990,1.6491386772133904e-05,6.224723411302259
curb,1986 - 1990,6.997124756823544e-05,26.410857308373174
danger,1986 - 1990,2.412172988237229e-05,9.104819309291067
day,1986 - 1990,2.364105116333021e-06,0.8923385684752478
days,1986 - 1990,2.6255418477428155e-08,0.009910186470560689
deal,1986 - 1990,5.589861307772181e-05,21.09909920202533
dealing,1986 - 1990,0.00017788206919666272,67.14212066448795
december,1986 - 1990,6.727949606995802e-06,2.539484763009386
declaration,1986 - 1990,2.9256433633624223e-05,11.042928644312363
decline,1986 - 1990,2.2712284647840172e-05,8.572819977181217
defeat,1986 - 1990,5.3659928844318716e-05,20.25410112207463
defend,1986 - 1990,4.675695402540416e-06,1.7648552567750877
defense,1986 - 1990,1.7795875356232765e-08,0.006717106540836126
define,1986 - 1990,0.0002426984468881761,91.60725687328274
definition,1986 - 1990,0.0005271568135214813,198.97692073412367
democracy,1986 - 1990,1.1814847146350116e-06,0.445954949993129
denounce,1986 - 1990,6.178119260792639e-05,23.31949649343964
denunciation,1986 - 1990,3.4265034869334896e-05,12.933440206535066
deny,1986 - 1990,1.654613118626782e-07,0.06245386854650348
department,1986 - 1990,7.83884751262593e-06,2.958796510183195
depend,1986 - 1990,1.1239289667979948e-05,4.242303603048035
describe,1986 - 1990,9.458310433117183e-06,3.5700676479113804
design,1986 - 1990,7.396194904370821e-06,2.7917159552394795
desire,1986 - 1990,6.835479371507227e-06,2.5800721952135173
despite,1986 - 1990,1.1788963448570298e-05,4.449779620553205
deter,1986 - 1990,6.311170910211894e-05,23.8217039357221
develop,1986 - 1990,4.132470189277789e-06,1.559813270353469
difference,1986 - 1990,2.7984376271953223e-05,10.56278677697756
different,1986 - 1990,9.5721197571231e-06,3.613025318685385
difficult,1986 - 1990,7.9874921491515e-06,3.014902874173681
direct,1986 - 1990,1.3769341630401777e-05,5.197279306420041
disavow,1986 - 1990,4.428471061218086e-05,16.7153968746995
discourage,1986 - 1990,2.3575653725518478e-05,8.898701225658126
discuss,1986 - 1990,8.922144298210986e-05,33.676901317926315
discussion,1986 - 1990,4.128155496342106e-05,15.58184676560817
dissociate,1986 - 1990,3.751754526130255e-05,14.161110011514431
distinguish,1986 - 1990,5.569926370505935e-05,21.02385418326577
domestic,1986 - 1990,0.0001455921777898064,54.954204283295795
done,1986 - 1990,7.240098610579171e-06,2.7327969408589396
doubt,1986 - 1990,2.8019771322213946e-06,1.057614674488362
dr,1986 - 1990,1.778517059353495e-06,0.6713065996041547
drug,1986 - 1990,1.5136721107636072e-05,5.7134007922405585
early,1986 - 1990,4.090171898030205e-07,0.1543847653427195
east,1986 - 1990,6.734020880059654e-09,0.0025417763832411566
eastern,1986 - 1990,2.990822656531694e-05,11.288949841758575
economic,1986 - 1990,4.122746419390563e-06,1.5561430042382263
effective,1986 - 1990,1.870499377255973e-05,7.060256014433988
effects,1986 - 1990,2.006415383911639e-05,7.573275059035998
effort,1986 - 1990,6.841889840682051e-07,0.2582491846034962
either,1986 - 1990,2.5578348971634445e-06,0.9654624554390336
eliminate,1986 - 1990,4.422496729290218e-05,16.692846579607806
encourage,1986 - 1990,4.3103886219843865e-05,16.269691165338728
end,1986 - 1990,5.6069091800442005e-05,21.163446907352238
ending,1986 - 1990,2.6584487221670386e-05,10.034394455281152
endorse,1986 - 1990,9.565047422146883e-06,3.6103558446316075
engage,1986 - 1990,0.00019141895034526036,72.25165706466956
engaged,1986 - 1990,0.00015712904479879723,59.30882934644041
entire,1986 - 1990,7.396194904370821e-06,2.7917159552394795
environment,1986 - 1990,3.0451587136725835e-05,11.494042919518577
eradicate,1986 - 1990,0.00010760182435393619,40.61463140786628
escalate,1986 - 1990,3.664086641265966e-05,13.830204950057627
especially,1986 - 1990,1.8388502393745933e-05,6.940795394026583
estimate,1986 - 1990,1.015713005975659e-05,3.8338392124453042
europe,1986 - 1990,4.8606378774404225e-05,18.346623487535197
even,1986 - 1990,1.788525411225966e-05,6.750842820434745
ever,1986 - 1990,1.3183856496920627e-05,4.976286186332182
every,1986 - 1990,4.8636596077638215e-06,1.8358029099292779
evidence,1986 - 1990,2.293012714724954e-06,0.865504528211078
except,1986 - 1990,1.3852761568894004e-05,5.228766412463749
exception,1986 - 1990,1.908250650027251e-05,7.20274932604736
exist,1986 - 1990,4.219121563902643e-06,1.5925200916597442
expect,1986 - 1990,3.1253882860803366e-08,0.011796871847458812
export,1986 - 1990,2.7075818990512778e-05,10.21984910542602
exposure,1986 - 1990,2.6583771079874e-05,10.034124145411681
express,1986 - 1990,7.07855225255586e-07,0.2671820783383967
extend,1986 - 1990,9.376288044307842e-06,3.539108051188128
face,1986 - 1990,3.073221137184184e-05,11.599965378935819
fail,1986 - 1990,1.9668679713352147e-06,0.7424002163843908
failure,1986 - 1990,1.1491792138157186e-05,4.337611417923845
family,1986 - 1990,8.963834404261442e-07,0.3383426187391694
far,1986 - 1990,2.2956757505647844e-06,0.8665096990779295
fbi,1986 - 1990,9.565047422146883e-06,3.6103558446316075
fear,1986 - 1990,0.00012383069745586936,46.74026824681025
feel,1986 - 1990,9.715322749644809e-06,3.667077717821682
feelings,1986 - 1990,1.8619825522830923e-05,7.0281090030691
finally,1986 - 1990,2.432518472191751e-05,9.18161394884193
first,1986 - 1990,1.1541249508217779e-05,4.356279250625326
focus,1986 - 1990,3.565946577841417e-06,1.3459772336459763
following,1986 - 1990,4.488277985631657e-06,1.6941139905106257
foment,1986 - 1990,0.00012981068480489254,48.99743241166111
force,1986 - 1990,9.970662300464984e-06,3.7634563972974098
forceful,1986 - 1990,2.499515434429663e-05,9.434495992717796
foreign,1986 - 1990,1.991328327152362e-05,7.516328510686405
form,1986 - 1990,0.0004884199268051998,184.35556663240308
fought,1986 - 1990,1.5456181225651374e-05,5.8339819721657875
found,1986 - 1990,2.246391193030581e-06,0.8479070949829719
france,1986 - 1990,7.943328628520256e-05,29.98233220820856
freedom,1986 - 1990,4.1989213072574904e-06,1.5848954441882617
future,1986 - 1990,2.2538111386165655e-05,8.507077757042385
general,1986 - 1990,1.4315381777470543e-05,5.403383798051589
geneva,1986 - 1990,9.205281176041188e-06,3.4745609957402745
georgetown,1986 - 1990,3.332873253247628e-05,12.58003008058077
germany,1986 - 1990,6.142715541372633e-06,2.3185864092377244
get,1986 - 1990,1.6673323359668189e-06,0.6293395922076837
give,1986 - 1990,1.996494049915056e-07,0.07535826686225877
given,1986 - 1990,2.645396434073927e-07,0.0998512820230506
go,1986 - 1990,1.0611033877928424e-05,4.005166570325717
goal,1986 - 1990,1.0040053038051932e-05,3.789648139371816
good,1986 - 1990,4.8636596077638215e-06,1.8358029099292779
government,1986 - 1990,7.286850611013738e-05,27.504436236789683
graphic,1986 - 1990,9.315626710133895e-07,0.3516211248620169
great,1986 - 1990,1.1439954331637371e-05,4.318045082339521
greater,1986 - 1990,1.1994151766197343e-05,4.527228566606485
grounds,1986 - 1990,2.5603016682126653e-05,9.663935455718752
group,1986 - 1990,3.130191293966598e-05,11.815000944815743
growth,1986 - 1990,1.5116046916564323e-05,5.705597256797954
guerrilla,1986 - 1990,4.392173765588127e-06,1.6578391643425352
handle,1986 - 1990,7.212105322862444e-05,27.22230790430398
hard,1986 - 1990,6.835054714468149e-06,2.579911907140146
head,1986 - 1990,1.954548326266623e-07,0.07377501293943156
help,1986 - 1990,1.4898358277748983e-06,0.5623430027011187
high,1986 - 1990,1.419704906591003e-06,0.5358718761074939
hijack,1986 - 1990,3.909712501390457e-07,0.1475732712787332
history,1986 - 1990,3.1315411842783574e-06,1.1820096146294188
hit,1986 - 1990,2.739369060117529e-06,1.0339830698485417
home,1986 - 1990,4.552498844720626e-06,1.7183543464363344
hope,1986 - 1990,1.552793471884581e-05,5.861065543432508
hostage,1986 - 1990,6.857554349855839e-09,0.002588404462016136
however,1986 - 1990,2.095072652637136e-05,7.907914579558448
identify,1986 - 1990,8.121975685119535e-07,0.3065664088275424
immune,1986 - 1990,1.8174283322127172e-05,6.859937762786867
importance,1986 - 1990,9.191601094657187e-06,3.4693974079816394
important,1986 - 1990,1.908635878114161e-05,7.204203381018244
incident,1986 - 1990,2.5596165347828034e-05,9.661349399033735
include,1986 - 1990,2.8571284193668366e-05,10.784316932752706
including,1986 - 1990,8.253570425262804e-05,31.15334917726721
increase,1986 - 1990,9.578185060307766e-05,36.153146855683474
indeed,1986 - 1990,6.316108828085459e-06,2.3840342254873406
individual,1986 - 1990,1.0808229855466557e-06,0.40795987836354186
information,1986 - 1990,1.138951587260311e-06,0.4299006934661662
inside,1986 - 1990,9.765951858742241e-06,3.686187826937835
insist,1986 - 1990,4.047303286749117e-06,1.5276667674933146
inspired,1986 - 1990,6.323447108234678e-05,23.86804081344504
instead,1986 - 1990,5.606153083791833e-06,2.1160592999364787
instrument,1986 - 1990,6.891057742861591e-05,26.01050418216336
intelligence,1986 - 1990,9.963194281529704e-06,3.7606375711462317
internal,1986 - 1990,9.955324569085948e-06,3.7576671245751987
international,1986 - 1990,0.00285093507895212,1076.0939983557146
interview,1986 - 1990,9.664630843217706e-07,0.3647943905665052
investigate,1986 - 1990,1.7380656666806197e-05,6.560381000855999
involve,1986 - 1990,0.0002633245923746555,99.39265736559085
involved,1986 - 1990,1.3011656986034665e-05,4.911288964349742
iran,1986 - 1990,1.0227796464686638e-05,3.860512458985365
iraq,1986 - 1990,3.6188009495672532e-06,1.3659272748170084
ireland,1986 - 1990,6.71665529327055e-06,2.535221690410849
islam,1986 - 1990,3.800040787302145e-06,1.4343367952895565
isolate,1986 - 1990,2.218681621881881e-05,8.374480342241817
isolated,1986 - 1990,2.4234036307510274e-05,9.147209706378675
israel,1986 - 1990,2.0863645408481857e-05,7.875045550367702
issue,1986 - 1990,8.968892907253994e-05,33.85335534521742
italy,1986 - 1990,7.789032405537427e-07,0.29399936485673184
japan,1986 - 1990,5.7444797736486445e-09,0.0021682711240030017
jenkin,1986 - 1990,3.8648928802132014e-05,14.588154123151135
join,1986 - 1990,9.234380050833191e-06,3.4855444533271402
justification,1986 - 1990,5.30997884838079e-05,20.042674462578745
key,1986 - 1990,1.1994151766197343e-05,4.527228566606485
kill,1986 - 1990,6.628692846596765e-06,2.5020200010264886
kind,1986 - 1990,2.6901066579409112e-05,10.15388828359771
know,1986 - 1990,1.178295723511668e-05,4.447512557266496
kupperman,1986 - 1990,5.103484359650096e-05,19.263254820030077
label,1986 - 1990,2.3575653725518478e-05,8.898701225658126
large,1986 - 1990,2.645396434073927e-07,0.0998512820230506
largely,1986 - 1990,6.701923765697073e-06,2.5296612311336575
last,1986 - 1990,2.3917908850199623e-05,9.027886449234398
law,1986 - 1990,3.664562166580017e-06,1.3831999834621271
leader,1986 - 1990,2.3800251190835194e-05,8.983476212734317
lebanon,1986 - 1990,2.0573629658648237e-05,7.765578235545753
left,1986 - 1990,5.197753577997142e-06,1.961907681275755
leftist,1986 - 1990,1.1239289667979948e-05,4.242303603048035
legal,1986 - 1990,1.324949258098603e-06,0.500106072317092
legitimate,1986 - 1990,2.8618525016263408e-05,10.802148122963672
less,1986 - 1990,1.3523464522848066e-05,5.104472254542571
lessen,1986 - 1990,2.658377107987401e-05,10.034124145411685
let,1986 - 1990,1.6491386772133904e-05,6.224723411302259
level,1986 - 1990,4.978163179869002e-06,1.8790226267310943
libya,1986 - 1990,8.532064516297846e-06,3.220453347870171
lie,1986 - 1990,2.8618525016263408e-05,10.802148122963672
like,1986 - 1990,2.4948324095821136e-06,0.9416819774939975
likely,1986 - 1990,1.3541150638959595e-05,5.111147932127216
line,1986 - 1990,6.577655589986962e-05,24.82755835407349
link,1986 - 1990,6.35809722489593e-05,23.998828718286436
linkage,1986 - 1990,4.1706641328957785e-05,15.742296889539102
links,1986 - 1990,7.455173377527794e-05,28.139775568679983
list,1986 - 1990,4.040826298992462e-05,15.252220090336017
little,1986 - 1990,1.8879608029593927e-08,0.0071261646895943165
load,1986 - 1990,1.548633050317815e-07,0.05845361907416102
long,1986 - 1990,3.86156172294521e-05,14.575580570108386
look,1986 - 1990,1.1761825225444774e-06,0.4439536216819806
low,1986 - 1990,1.7328465896521267e-05,6.540681438039642
made,1986 - 1990,3.628394466116684e-07,0.13695483764191407
major,1986 - 1990,8.759672011085809e-07,0.3306364479600372
make,1986 - 1990,1.2907132968306803e-05,4.871836060286308
many,1986 - 1990,9.017698075295109e-07,0.3403757191614365
matter,1986 - 1990,5.6484532137689426e-05,21.320256108967286
may,1986 - 1990,3.331967456468114e-05,12.576611123462591
means,1986 - 1990,1.997793835225375e-05,7.540732764873235
meanwhile,1986 - 1990,8.833941017010125e-06,3.3343975386935227
measure,1986 - 1990,3.2184025809531243e-06,1.2147957093884996
media,1986 - 1990,4.072591622567736e-06,1.5372119257130596
meeting,1986 - 1990,7.725473464472235e-06,2.9160031355854388
member,1986 - 1990,2.894233815940422e-06,1.09243723652816
message,1986 - 1990,1.0486751002915442e-05,3.9582556263034423
middle,1986 - 1990,6.3279597694282254e-06,2.388507398849992
mideast,1986 - 1990,4.1317655092338087e-05,15.595472867568287
might,1986 - 1990,4.749274013672138e-07,0.17926277242825894
military,1986 - 1990,5.51535630945135e-07,0.20817877850713407
modern,1986 - 1990,3.310671257194064e-05,12.49622798041671
monday,1986 - 1990,6.389329625727037e-06,2.4116716352195473
moreover,1986 - 1990,2.058589252243511e-05,7.7702068902707
moscow,1986 - 1990,3.271432705395824e-06,1.23481208894977
move,1986 - 1990,1.067013674586111e-06,0.40274751251355134
mr,1986 - 1990,2.5594720456010167e-05,9.660804020282406
much,1986 - 1990,2.0312918978596808e-07,0.07667172207228301
must,1986 - 1990,6.48928073560742e-05,24.493984814972272
name,1986 - 1990,3.4783236471635105e-06,1.3129036955928086
narco,1986 - 1990,0.0003205949406510861,121.00952213357441
narcotic,1986 - 1990,1.908250650027251e-05,7.20274932604736
nation,1986 - 1990,2.5010701523197032e-05,9.44036432203529
national,1986 - 1990,2.865792249565085e-07,0.10817018819750901
necessarily,1986 - 1990,2.058589252243511e-05,7.7702068902707
need,1986 - 1990,1.055464716645248e-05,3.983883236918988
needs,1986 - 1990,1.10125169599509e-05,4.156707564084347
never,1986 - 1990,2.520440174644441e-06,0.9513477052400683
new,1986 - 1990,2.9313026811603638e-06,1.1064289909120228
news,1986 - 1990,4.666978886040239e-08,0.017615651814725464
northern,1986 - 1990,7.702717418948237e-06,2.907413797934269
note,1986 - 1990,8.26059885449255e-06,3.1179878194247763
noted,1986 - 1990,4.047303286749117e-06,1.5276667674933146
nuclear,1986 - 1990,6.251758056464101e-05,23.59744833686544
