colocate,label,score_normalized,score
able,2001 - 2005,1.893404684833451e-05,3.968746625832548
abusive,2001 - 2005,4.282275301217092e-05,8.976034436128135
academic,2001 - 2005,2.8863160662140302e-06,0.6049978243230567
acceptable,2001 - 2005,0.00010198086462496431,21.376107053174145
accepted,2001 - 2005,6.297374538428791e-06,1.3199863796255205
accountable,2001 - 2005,3.049174556875661e-05,6.391344296921504
act,2001 - 2005,0.0001638678219481147,34.34817029072237
additional,2001 - 2005,1.3165931593362817e-05,2.7596977553531867
administrative,2001 - 2005,1.8907517772666542e-05,3.963185892810861
admiral,2001 - 2005,1.1011037046169766e-09,0.00023080124642105987
advanced,2001 - 2005,1.417915412174464e-05,2.9720783163047724
affected,2001 - 2005,9.199975333272442e-06,1.9283976296319034
affordable,2001 - 2005,0.0001473955266875786,30.895428953456662
african,2001 - 2005,3.26240248253266e-05,6.838289219611884
aggressive,2001 - 2005,3.3007511285741356e-05,6.9186714330929595
agricultural,2001 - 2005,4.072130166473646e-05,8.535551320643746
alarmed,2001 - 2005,1.1159325900278708e-07,0.0233909514263152
algerian,2001 - 2005,2.9161328893650705e-06,0.6112476988069231
alive,2001 - 2005,3.1035538756927726e-05,6.5053282433008635
allied,2001 - 2005,1.4433154908828548e-05,3.0253191672846436
ambiguous,2001 - 2005,1.0228764053587476e-05,2.1440410045084173
ambitious,2001 - 2005,5.2561873599270775e-09,0.0011017441763269548
american,2001 - 2005,0.0002040649852714883,42.77385749777139
angered,2001 - 2005,6.760953110429383e-06,1.4171566205239925
angry,2001 - 2005,1.978273054787791e-05,4.146638367410141
annual,2001 - 2005,6.14443863864199e-05,12.87929638607109
anonymous,2001 - 2005,3.571177195145176e-07,0.07485508806971852
anxious,2001 - 2005,3.4618213268628683e-06,0.725628906502399
apocalyptic,2001 - 2005,1.3903354293072736e-05,2.914268190016683
applicable,2001 - 2005,1.796193068707949e-06,0.37649823293880447
arabian,2001 - 2005,1.6916065574057122e-05,3.5457595889125395
arian,2001 - 2005,0.00010863701562224015,22.771296207562134
armored,2001 - 2005,4.1923706983741065e-08,0.008787586297154981
arrive,2001 - 2005,1.4382747257879691e-05,3.014753269976904
